name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
St. Galler Schüblig,,,12.6,0.2,20.7,237,7.6,9.8,2.2,,,0.2,2.1,0.0,0.042,,,8.999999999999999e-05,0.00011,0.00202,0.00017,5e-05,,1e-06,1.19e-06,0.0522,0.0,0.00032,,,0.008400000000000001,0.076,0.004900000000000001,,0.0017,0.85,0.0009,0.14,0.0,4.0000000000000003e-07,,
St. Paulin,,,21.8,0.0,26.4,325,17.9,5.9,0.6,,,0.0,1.6,0.0,0.09,,,2e-05,0.00017,0.0001,0.0004,2e-05,,5.25e-05,4.6000000000000004e-07,0.0,3e-07,0.00067,,,0.025,0.071,0.6,,0.0027,0.64,0.0001,0.4,0.0,2e-05,,
"Strudelteig, ungebacken",,,7.6,44.3,2.5,234,0.3,1.4,0.6,,,0.2,1.9,2.0,0.0,,,0.00013000000000000002,2e-05,0.0002,0.00031,0.0001,,1.0199999999999999e-05,0.0,0.0,0.0,0.0008100000000000001,,,0.022,0.11,0.0095,,0.0007,0.75,0.001,0.077,1.5e-06,9.000000000000001e-07,,
Surimi,,,8.3,11.8,4.9,125,0.5,2.4,1.4,,,2.1,1.6,0.3,0.011,,,2e-05,2e-05,0.00022,7.000000000000001e-05,2.9999999999999997e-05,,2e-06,7.1e-07,0.0,5e-07,0.0011,,,0.012,0.052,0.019,,0.0002,0.63,0.0004,0.044,9.2e-06,1e-05,,
"Süsskartoffel, gedämpft (ohne Zugabe von Salz)",,,1.6,17.1,0.1,81,0.0,0.0,0.0,,,4.2,0.1,3.0,0.0,,,7.000000000000001e-05,5.9999999999999995e-05,0.00051,0.00069,0.00017999999999999998,,6.7e-06,0.0,0.0158,0.0,0.00027,,,0.025,0.37,0.04,,0.0003,0.051,0.0005,0.051,0.0,2.3e-06,,
"Süsskartoffel, im Ofen gebacken (ohne Zubage von Fett und Salz)",,,1.9,21.1,0.1,100,0.0,0.0,0.0,,,5.2,0.2,3.7,0.0,,,8e-05,7.000000000000001e-05,0.00064,0.0008900000000000001,0.00023,,1.06e-05,0.0,0.021,0.0,0.00032,,,0.032,0.52,0.051,,0.0004,0.068,0.0007,0.064,0.0,3e-06,,
"Süsskartoffel, roh",,,1.6,17.1,0.1,81,0.0,0.0,0.0,,,4.2,0.1,3.0,0.0,,,8e-05,5.9999999999999995e-05,0.0005600000000000001,0.0008,0.00020999999999999998,,1.1e-05,0.0,0.0193,0.0,0.00026000000000000003,,,0.026,0.42,0.041,,0.0003,0.055,0.0006,0.052,0.0,2.4e-06,,
"Taboulé, zubereitet (mit Bulgur)",,,2.3,11.5,5.5,110,0.7,3.9,0.5,,,1.1,0.4,2.8,0.0,,,7.000000000000001e-05,2.9999999999999997e-05,0.00095,0.00023999999999999998,5.9999999999999995e-05,,2.16e-05,0.0,0.009,0.0,0.0018,,,0.022,0.15,0.019,,0.0005,0.15,0.0008,0.072,0.0,1.8999999999999998e-06,,
"Taboulé, zubereitet (mit Couscous)",,,3.0,14.3,6.1,128,0.7,4.4,0.5,,,1.4,0.4,1.8,0.0,,,2.9999999999999997e-05,2e-05,0.00027,0.00013000000000000002,4e-05,,1.8100000000000003e-05,0.0,0.010199999999999999,0.0,0.00189,,,0.016,0.13,0.019,,0.0004,0.17,0.0008,0.045,1.5e-06,1.8000000000000001e-06,,
"Tartarsauce mit Rapsöl-Mayonnaise, hausgemacht",,,3.7,1.8,40.1,384,3.6,23.2,10.9,,,1.5,0.4,0.6,0.143,,,5e-05,8.999999999999999e-05,0.0002,0.00067,7.000000000000001e-05,,2.74e-05,4.0000000000000003e-07,0.009300000000000001,8.000000000000001e-07,0.01158,,,0.0068,0.12,0.025,,0.0005,0.14,0.0008,0.077,0.0,1.2e-05,,
Tarte au citron,,,6.3,31.1,11.8,257,6.1,3.1,1.0,,,18.5,0.1,0.6,0.117,,,5.9999999999999995e-05,0.00011,0.00015,0.00061,5.9999999999999995e-05,,1.7800000000000002e-05,3.8e-07,0.0114,8.000000000000001e-07,0.00062,,,0.012,0.12,0.03,,0.0006,0.052,0.0008,0.09,0.0,1.2e-05,,
"Tee, ungezuckert",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0001,0.0,0.0,,5e-06,0.0,0.0,0.0,0.0,,,0.001,0.019,0.0,,0.0,0.0,0.0,0.001,0.0,1e-06,,
"Teigwarenauflauf mit Schinken, zubereitet",,,10.2,14.4,6.9,163,3.5,1.9,0.6,,,1.4,1.2,1.0,0.078,,,0.00011,0.00015,0.00115,0.0005200000000000001,8.999999999999999e-05,,8.900000000000001e-06,3.8e-07,0.0085,5e-07,0.00038,,,0.02,0.14,0.12,,0.0012,0.48,0.0006,0.18,0.0,1.2e-05,,
"Teigwaren, frisch, gefüllt mit Fleisch, gekocht (ohne Zugabe von Fett und Salz)",,,6.9,25.1,4.7,174,1.7,2.0,0.8,,,1.0,0.7,2.2,0.026,,,0.00019,5e-05,0.00051,0.00032,5e-05,,1.36e-05,5.699999999999999e-07,0.0005,4.0000000000000003e-07,0.00028000000000000003,,,0.018,0.095,0.029,,0.0007,0.3,0.0008,0.086,9e-06,8e-06,,
"Teigwaren, frisch, gefüllt mit Spinat und Ricotta, gekocht (ohne Zugabe von Fett und Salz)",,,7.5,24.5,4.9,177,1.7,1.7,0.8,,,0.8,0.5,2.3,0.037,,,5e-05,7.000000000000001e-05,0.00025,0.00035999999999999997,5.9999999999999995e-05,,2.02e-05,1.8e-07,0.0023,3e-07,0.00091,,,0.025,0.094,0.053,,0.0009,0.19,0.0009,0.096,0.0,7.599999999999999e-06,,
"Teigwaren, frisch, gefüllt mit Spinat und Ricotta, roh",,,8.7,30.0,5.7,212,2.0,1.9,1.0,,,1.0,1.1,2.7,0.043,,,7.000000000000001e-05,0.00011,0.00032,0.00047,7.000000000000001e-05,,3.34e-05,2.1e-07,0.0037,3e-07,0.00106,,,0.034,0.18,0.064,,0.001,0.44,0.0013,0.12,0.0,8.8e-06,,
"Teigwaren mit Ei, gekocht im Salzwasser (unjodiert)",,,5.0,25.0,1.1,132,0.2,0.1,0.4,,,1.3,0.9,1.3,0.032,,,5e-05,2e-05,0.00064,0.0001,2e-05,,5.7999999999999995e-06,0.0,0.0,0.0,4e-05,,,0.013,0.049,0.0083,,0.0005,0.34,0.0008,0.055,3.2e-05,1.4e-06,,
"Teigwaren mit Ei, trocken",,,13.3,69.9,2.8,365,0.5,0.4,1.0,,,3.7,0.0,3.4,0.086,,,0.00017,7.000000000000001e-05,0.0019,0.0003,5.9999999999999995e-05,,2.2e-05,0.0,0.0,0.0,0.0001,,,0.042,0.22,0.023,,0.0013,0.017,0.003,0.15,8.6e-05,3.2999999999999997e-06,,
"Teigwaren ohne Ei, gekocht im Salzwasser (unjodiert)",,,5.9,31.2,0.6,158,0.1,0.0,0.2,,,0.2,1.0,2.4,0.0,,,4e-05,2e-05,0.0008399999999999999,0.00013000000000000002,7.000000000000001e-05,,1.01e-05,0.0,0.0,0.0,0.00015,,,0.022,0.056,0.009800000000000001,,0.0007,0.42,0.0005,0.073,2.4e-05,5e-07,,
"Teigwaren ohne Ei, trocken",,,12.6,70.5,1.2,353,0.2,0.1,0.5,,,0.4,0.0,5.1,0.0,,,8.999999999999999e-05,5.9999999999999995e-05,0.002,0.0003,0.00017,,3.1e-05,0.0,0.0,0.0,0.00031,,,0.056,0.2,0.022,,0.0015,0.005,0.0015,0.17,5.1e-05,6e-07,,
"Teigwaren ohne Ei, Vollkorn, gekocht im Salzwasser (unjodiert)",,,5.9,26.8,1.2,152,0.2,0.1,0.5,,,0.3,1.0,5.4,0.0,,,0.00027,4e-05,0.0013,0.00034,8e-05,,1.3e-05,0.0,0.0,0.0,8.999999999999999e-05,,,0.048,0.11,0.015,,0.0014,0.42,0.0014,0.16,0.0,1.1e-06,,
"Teigwaren ohne Ei, Vollkorn, trocken",,,12.6,60.6,2.5,338,0.4,0.3,1.1,,,0.7,0.0,11.5,0.0,,,0.00067,0.00011,0.0031,0.0008,0.0002,,4e-05,0.0,0.0,0.0,0.0002,,,0.12,0.39,0.034,,0.003,0.005,0.0039,0.37,0.0,1.8999999999999998e-06,,
Teigwarensalat mit französischer Sauce,,,5.6,12.6,5.6,126,0.7,2.6,1.8,,,1.0,0.8,1.3,0.04,,,0.00011,5.9999999999999995e-05,0.00103,0.00035,8.999999999999999e-05,,1.7100000000000002e-05,1.2e-07,0.0119,3e-07,0.00215,,,0.016,0.14,0.017,,0.0006,0.3,0.0005,0.084,0.0,4.7e-06,,
Teigwarensalat mit italienischer Sauce,,,5.5,12.6,6.0,130,0.9,4.0,0.6,,,1.0,0.7,1.3,0.038,,,0.0001,5.9999999999999995e-05,0.00102,0.00035,0.0001,,1.66e-05,1.1e-07,0.0119,3e-07,0.0016200000000000001,,,0.016,0.14,0.016,,0.0006,0.28,0.0005,0.082,1.2e-05,3.7e-06,,
"Teilentrahmte Milch, pasteurisiert",,,3.1,4.7,2.8,56,1.7,0.7,0.1,,,4.7,0.1,0.0,0.011,,,2e-05,0.00019,0.0001,0.0003,2e-05,,5.0999999999999995e-06,2.7e-07,0.0006,0.0,7.000000000000001e-05,,,0.01,0.16,0.12,,0.0004,0.039,0.0,0.09,1.2e-06,9.2e-06,,
"Teilentrahmte Milch, UHT",,,3.3,4.6,2.8,57,1.7,0.7,0.1,,,4.6,0.1,0.0,0.011,,,2e-05,0.00019,0.00011999999999999999,0.00037,2.9999999999999997e-05,,4.2999999999999995e-06,1.6e-07,0.0005,1.0000000000000001e-07,8.999999999999999e-05,,,0.01,0.16,0.12,,0.0004,0.038,0.0,0.094,1.2e-06,1e-05,,
"Tempeh, nature",,,17.6,7.9,4.7,157,0.6,1.1,2.8,,,0.2,0.1,6.2,0.0,,,2.9999999999999997e-05,0.00017999999999999998,0.00146,0.00057,8.999999999999999e-05,,3.85e-05,2e-08,0.0005,3e-07,0.00117,,,0.066,0.34,0.089,,0.0015,0.028,0.0018,0.22,2.7e-06,7e-07,,
Terrine de Campagne,,,13.6,0.9,26.5,298,9.7,12.0,3.0,,,0.7,2.2,0.1,0.119,,,0.00025,0.00075,0.00413,0.00141,0.0002,,2.09e-05,6.33e-06,0.0039,0.0,0.00046,,,0.014,0.13,0.017,,0.002,0.87,0.004200000000000001,0.11,0.0,4.8e-06,,
Tessinerbrot,,,10.3,57.1,5.2,323,0.7,1.3,2.9,,,0.6,1.7,2.9,0.0,,,0.00016,7.000000000000001e-05,0.00058,0.00037,0.00014000000000000001,,2.83e-05,1e-08,0.0,0.0,0.00222,,,0.029,0.17,0.013,,0.001,0.67,0.0013,0.11,3.2999999999999997e-06,1.1e-06,,
Tête de Moine,,,24.2,0.0,35.5,417,21.3,8.3,1.6,,,0.0,2.3,0.0,0.107,,,1e-05,0.00027,8e-05,0.00032,0.00027,,2.4e-05,1.6000000000000001e-06,0.0,7e-07,0.0005899999999999999,,,0.027,0.084,0.7,,0.0039,0.93,0.0001,0.51,0.0,2.8e-05,,
"Thon im Öl, abgetropft",,,27.3,0.9,9.6,199,1.4,3.8,3.9,,,0.0,0.8,0.0,0.041,,,2.9999999999999997e-05,4e-05,0.01325,0.00016,0.00039,,7.5e-06,2.75e-06,0.0,8.000000000000001e-07,0.0047,,,0.034,0.28,0.0065,,0.0005,0.32,0.0006,0.19,5.1e-05,1.3e-05,,
"Thon im Wasser, abgetropft",,,24.9,0.0,1.0,109,0.3,0.2,0.4,,,0.0,0.7,0.0,0.047,,,0.0,0.00011,0.0103,0.00019,0.00031,,3e-06,3.4e-06,0.0,1.1e-06,0.0006,,,0.027,0.23,0.01,,0.0009,0.29,0.0015,0.17,6.9e-05,1.2e-05,,
Thonsalat an Essig-Öl-Sauce (aus Thon im Wasser),,,8.8,6.8,4.8,108,0.7,3.1,0.6,,,3.1,0.7,1.1,0.014,,,2e-05,5.9999999999999995e-05,0.00368,0.00023,0.00014000000000000001,,1.6100000000000002e-05,1.03e-06,0.0040999999999999995,3e-07,0.00148,,,0.018,0.18,0.008400000000000001,,0.0005,0.29,0.0008,0.081,0.0,4.1e-06,,
"Thunfisch, roh",,,25.8,0.0,1.3,114,0.2,0.2,0.2,,,0.0,0.2,0.0,0.037,,,5.9999999999999995e-05,4e-05,0.015050000000000001,0.00011999999999999999,0.0008399999999999999,,1.53e-05,2.57e-06,0.0002,3e-06,0.00032,,,0.036,0.38,0.0033,,0.0004,0.065,0.0008,0.24,0.00013,1.3e-05,,
"Thymian, roh",,,1.5,7.3,1.2,52,0.6,0.1,0.3,,,7.2,0.0,3.0,0.0,,,8e-05,7.000000000000001e-05,0.0008,0.0,0.00015,,1.95e-05,0.0,0.0,0.0,0.0008,,,0.036,0.13,0.31,,0.001,0.009,0.02,0.032,0.0,1e-06,,
"Tilsiter, pasteurisiert, vollfett",,,24.1,0.0,28.0,351,16.8,6.6,1.3,,,0.0,1.4,0.0,0.084,,,5e-05,0.00027,0.00020999999999999998,0.00041,5.9999999999999995e-05,,3e-05,1.64e-06,0.0,5e-07,0.00076,,,0.029,0.06,0.84,,0.0037,0.55,0.0001,0.51,0.0,7.2999999999999996e-06,,
"Tilsiter, Rohmilch, vollfett",,,25.6,0.0,30.2,376,18.1,7.1,1.4,,,0.0,1.7,0.0,0.091,,,5e-05,0.00038,0.00023,0.00044,5.9999999999999995e-05,,3.3e-05,1.33e-06,0.0,6e-07,0.0008399999999999999,,,0.024,0.098,0.9,,0.004200000000000001,0.69,0.0003,0.54,0.0,7.9e-06,,
Tiramisu,,,4.3,30.4,9.8,240,6.4,2.4,0.4,,,19.5,0.2,1.2,0.045,,,2e-05,0.0001,0.00023999999999999998,0.0007,0.00032,,5.5e-06,8e-08,0.0005,3e-07,0.00086,,,0.018,0.23,0.094,,0.0005,0.077,0.0007,0.11,0.0,8.1e-06,,
Tirolercake,,,8.9,40.1,34.6,514,13.7,15.4,2.6,,,26.7,0.1,3.3,0.123,,,0.00015,8.999999999999999e-05,0.0004,0.00082,0.00015,,2.51e-05,2.9e-07,0.0004,9.000000000000001e-07,0.00385,,,0.054,0.31,0.054,,0.0013,0.057,0.0021000000000000003,0.15,6.5999999999999995e-06,1.1e-05,,
"Toastbrot,dunkel oder Mehrkorn",,,9.1,45.6,4.7,272,0.5,1.9,2.0,,,4.0,1.3,5.2,0.0,,,0.00019,0.0001,0.0007199999999999999,0.00049,0.00023,,2.65e-05,0.0,0.0,0.0,0.0014299999999999998,,,0.059,0.2,0.017,,0.0017,0.5,0.0024,0.18,3.7e-06,1.4e-06,,
Toastbrot mit Butter,,,8.9,45.7,10.4,316,5.9,2.4,0.9,,,2.7,1.4,2.2,0.038,,,0.00011,0.00011999999999999999,0.00047999999999999996,0.00035999999999999997,5.9999999999999995e-05,,2.2e-05,1.0000000000000001e-07,0.0002,2.0000000000000002e-07,0.00054,,,0.014,0.18,0.046,,0.0006,0.54,0.0005,0.088,2.6e-06,5.0999999999999995e-06,,
Toastbrot mit Pflanzenölen,,,8.7,49.2,3.3,267,0.3,1.6,1.1,,,4.4,1.3,2.9,0.0,,,0.00016,5.9999999999999995e-05,0.00062,0.00038,0.00016,,2.5e-05,0.0,0.0,0.0,0.00085,,,0.03,0.14,0.013,,0.001,0.52,0.0014,0.11,2.8e-06,9.000000000000001e-07,,
"Toastbrot, Vollkorn",,,9.3,43.7,4.9,271,0.5,1.9,2.3,,,4.2,1.3,7.4,0.0,,,0.00025,0.00014000000000000001,0.00063,0.00065,0.00029,,3.16e-05,0.0,0.0,0.0,0.00159,,,0.087,0.27,0.021,,0.0023,0.51,0.0034,0.24,3.2999999999999997e-06,1.8000000000000001e-06,,
"Tofu, fest, nature (Durchschnitt)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0.0,,,5.9999999999999995e-05,2.9999999999999997e-05,0.00028000000000000003,0.00011,4e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.1,0.15,0.12,,0.0013,0.035,0.002,0.2,1.5e-06,6e-06,,
"Tofu, fest, nature (Durchschnitt), gebraten (ohne Zugabe von Fett und Salz)",,,18.0,3.6,8.9,168,1.4,2.0,5.1,,,0.7,0.1,0.6,0.0,,,5e-05,2.9999999999999997e-05,0.00029,0.00011,4e-05,,2.38e-05,0.0,0.0005,0.0,0.0005899999999999999,,,0.11,0.15,0.14,,0.0016,0.037,0.0024,0.21,1.8999999999999998e-06,7.599999999999999e-06,,
"Tofu, fest, nature (hergestellt mit Calciumsalz)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.0,0.5,0.0,,,5.9999999999999995e-05,2.9999999999999997e-05,0.00028000000000000003,0.00011,4e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.049,0.17,0.22,,0.0012,0.002,0.002,0.18,2.2e-06,6e-06,,
"Tofu, fest, nature (hergestellt mit Nigari)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0.0,,,2.9999999999999997e-05,1e-05,0.00028000000000000003,7.000000000000001e-05,5e-05,,2.51e-05,0.0,0.0005,0.0,0.00055,,,0.13,0.14,0.072,,0.0014,0.051,0.002,0.21,1.2e-06,6e-06,,
"Tofu, geräuchert (Durchschnitt)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,1.0,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.11,0.19,0.13,,0.0015,0.39,0.0023,0.23,1.4e-06,0.0,,
"Tofu, geräuchert (Durchschnitt), gebraten (ohne Zugabe von Fett und Salz)",,,17.5,3.2,8.8,163,1.4,1.8,5.2,,,0.9,0.9,0.6,0.0,,,5.9999999999999995e-05,5e-05,0.00037,0.00013000000000000002,2.9999999999999997e-05,,1.39e-05,2e-08,0.0005,2.0000000000000002e-07,0.00062,,,0.1,0.17,0.14,,0.0016,0.37,0.0025,0.22,1.5e-06,0.0,,
"Tofu, geräuchert (hergestellt mit Calciumsalz)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,1.4,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.065,0.21,0.23,,0.0016,0.55,0.0025,0.23,2.2e-06,0.0,,
"Tofu, geräuchert (hergestellt mit Nigari)",,,16.4,2.9,9.5,164,1.5,2.0,5.6,,,0.9,0.7,0.5,0.0,,,8e-05,5e-05,0.00041,0.00014000000000000001,5e-05,,1.64e-05,2e-08,0.0005,3e-07,0.00066,,,0.13,0.17,0.066,,0.0014,0.28,0.0022,0.23,8.000000000000001e-07,0.0,,
"Tofu, seidig (weich), nature",,,5.0,1.5,2.9,53,0.5,0.7,1.6,,,1.1,0.0,0.6,0.0,,,8e-05,2e-05,0.0004,0.00017,4e-05,,2.42e-05,0.0,0.0005,0.0,0.0002,,,0.058,0.17,0.049,,0.0006,0.017,0.001,0.098,1.1e-06,7e-07,,
"Tomate, gedünstet (ohne Zugabe von Fett und Salz)",,,1.1,4.0,0.3,26,0.1,0.0,0.1,,,3.9,0.0,1.5,0.0,,,5e-05,2e-05,0.00068,5.9999999999999995e-05,0.0001,,1.43e-05,0.0,0.0245,0.0,0.00055,,,0.009,0.25,0.011,,0.0001,0.0027,0.0002,0.027,1.0000000000000001e-07,7e-07,,
"Tomate, geschält (Konserve)",,,1.1,3.8,0.1,22,0.0,0.0,0.0,,,3.8,0.0,0.8,0.0,,,0.00013000000000000002,4e-05,0.001,0.00011,0.00011999999999999999,,1.1e-05,0.0,0.011,0.0,0.00133,,,0.01,0.21,0.011,,0.0001,0.005,0.0006,0.017,0.0,3e-06,,
"Tomate, getrocknet",,,14.1,43.5,3.0,282,0.4,0.5,1.1,,,37.6,5.3,12.3,0.0,,,0.0002,0.00049,0.00905,0.00121,0.00033,,6.8e-05,0.0,0.039200000000000006,0.0,1e-05,,,0.19,3.43,0.11,,0.002,2.12,0.0091,0.36,5.5e-06,0.0,,
"Tomate, getrocknet, in Öl eingelegt, abgetropft",,,4.3,13.4,11.7,187,1.3,5.9,3.5,,,6.5,2.6,5.6,0.0,,,0.00019,0.00038,0.00363,0.00047999999999999996,0.00032,,2.3e-05,0.0,0.0115,0.0,0.004860000000000001,,,0.081,1.57,0.047,,0.0008,1.02,0.0027,0.14,0.0,0.0,,
"Tomatenkuchen, gebacken (mit Blätterteig)",,,3.9,11.0,12.2,171,6.8,3.0,0.8,,,2.8,0.4,1.1,0.07,,,5.9999999999999995e-05,8e-05,0.0004,0.00034,8e-05,,1.3199999999999999e-05,1.8e-07,0.0111,5e-07,0.00068,,,0.012,0.2,0.036,,0.0004,0.16,0.0006,0.068,0.0,6.5999999999999995e-06,,
"Tomatenkuchen, gebacken (mit Kuchenteig)",,,4.3,13.6,11.2,175,6.2,2.7,0.8,,,2.8,0.4,1.2,0.067,,,5.9999999999999995e-05,8e-05,0.00041,0.00035,8e-05,,1.35e-05,1.8e-07,0.0111,5e-07,0.00067,,,0.013,0.21,0.037,,0.0004,0.16,0.0007,0.072,0.0,6.5999999999999995e-06,,
Tomatenpüree,,,4.5,12.9,0.2,77,0.0,0.0,0.1,,,12.4,0.6,2.8,0.0,,,0.00022,0.00011999999999999999,0.0035,0.001,0.00044,,5.4e-05,0.0,0.038,0.0,0.00537,,,0.048,1.15,0.048,,0.0007,0.24,0.0016,0.094,0.0,4e-06,,
"Tomatenrisotto, hausgemacht",,,3.7,19.9,3.0,123,1.3,1.2,0.3,,,1.3,0.6,0.7,0.004,,,2.9999999999999997e-05,2.9999999999999997e-05,0.0005,0.00015,4e-05,,8.7e-06,1.0000000000000001e-07,0.0052,0.0,0.00026000000000000003,,,0.011,0.065,0.084,,0.0005,0.23,0.0001,0.081,0.0,3.1e-06,,
Tomatensaft,,,0.7,2.7,0.1,15,0.1,0.0,0.0,,,1.9,0.5,0.1,0.0,,,2.9999999999999997e-05,2e-05,0.00037,0.0002,5e-05,,1.4599999999999999e-05,0.0,0.009,0.0,0.00075,,,0.012,0.2,0.013,,0.0001,0.2,0.0004,0.024,3e-07,1.8000000000000001e-06,,
Tomatensauce,,,1.8,9.7,2.1,69,0.5,0.9,0.6,,,4.1,1.4,1.9,0.0,,,5.9999999999999995e-05,5e-05,0.001,0.0003,0.0,,1.2e-05,0.0,0.011,1.0000000000000001e-07,0.0005,,,0.017,0.36,0.023,,0.0004,0.54,0.0014,0.033,0.0,1.6000000000000001e-06,,
Tomatensuppe,,,0.7,6.3,1.0,39,0.4,0.3,0.3,,,3.0,0.6,0.9,0.003,,,1e-05,5.9999999999999995e-05,0.00058,0.0002,0.0002,,2.38e-05,1e-08,0.0064,0.0,0.00069,,,0.005900000000000001,0.13,0.011,,0.0001,0.26,0.0001,0.015,0.0,3e-06,,
"Tomate, roh",,,0.9,3.3,0.3,21,0.1,0.0,0.1,,,3.2,0.0,1.2,0.0,,,5e-05,2e-05,0.00065,5.9999999999999995e-05,8.999999999999999e-05,,1.8100000000000003e-05,0.0,0.0255,0.0,0.00041999999999999996,,,0.008199999999999999,0.24,0.0083,,0.0001,0.0024,0.0001,0.022,1.0000000000000001e-07,6e-07,,
Tomme,,,20.3,0.0,22.5,284,13.5,5.3,1.0,,,0.0,1.8,0.0,0.068,,,1e-05,0.0004,0.00011999999999999999,0.00035999999999999997,0.00017999999999999998,,2.4e-05,1.8000000000000001e-06,0.0,2.0000000000000002e-07,0.0005899999999999999,,,0.018,0.076,0.29,,0.0019,0.72,0.0001,0.23,0.0,0.0,,
"Topinambur, gekocht (ohne Zugabe von Salz)",,,2.3,3.8,0.4,52,0.1,0.0,0.2,,,3.8,0.0,11.8,0.0,,,8e-05,4e-05,0.0009599999999999999,0.00028000000000000003,5.9999999999999995e-05,,1.7899999999999998e-05,0.0,0.0031,0.0,0.00016,,,0.0099,0.25,0.024,,0.0002,0.001,0.0002,0.064,1.0000000000000001e-07,1.0000000000000001e-07,,
"Topinambur, roh",,,2.4,4.0,0.4,54,0.1,0.0,0.2,,,4.0,0.0,12.1,0.0,,,0.0001,5.9999999999999995e-05,0.0013,0.00044,8e-05,,3.4e-05,0.0,0.0073,0.0,0.00015,,,0.016,0.53,0.024,,0.0002,0.0017,0.0003,0.068,2.0000000000000002e-07,1.0000000000000001e-07,,
Traubenkernöl,,,0.0,0.0,100.0,900,11.2,18.5,65.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01927,,,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Traubensaft,,,0.3,16.3,0.1,67,0.0,0.0,0.0,,,16.0,0.0,0.1,0.0,,,2e-05,2.9999999999999997e-05,0.00029,5e-05,5e-05,,5e-06,0.0,0.0016,0.0,0.0004,,,0.008400000000000001,0.11,0.0083,,0.0001,0.0038,0.0005,0.013,4e-06,5e-07,,
Traubenzucker,,,0.0,99.8,0.0,399,0.0,0.0,0.0,,,99.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.002,0.001,,0.0,0.0,0.0003,0.0,0.0,0.0,,
"Traube, weiss, roh",,,0.7,15.2,0.3,69,0.1,0.0,0.1,,,14.6,0.0,1.5,0.0,,,5e-05,1e-05,0.00011999999999999999,5e-05,4e-05,,1.63e-05,0.0,0.0029,0.0,0.00016,,,0.0076,0.2,0.012,,0.0,0.002,0.0004,0.019,9.000000000000001e-07,1e-06,,
Trinkwasser (Mittelwert Schweiz),,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.0,0.007,,0.0,0.001,0.0,0.0,0.0,0.0,,
Trockenfleisch,,,39.3,0.4,3.5,190,1.6,1.5,0.2,,,0.4,4.1,0.0,0.084,,,0.0001,0.00023,0.01044,0.0012,0.00045,,0.0,1.5800000000000001e-06,0.0011,0.0,0.0,,,0.037,0.64,0.0,,0.0065,1.62,0.004,0.33,1.4e-05,0.0,,
"Truthahn, Brust, Schnitzel oder Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)",,,31.8,0.0,1.5,141,0.3,0.3,0.3,,,0.0,0.2,0.0,0.05,,,0.00011,0.00013000000000000002,0.01066,0.00086,0.0003,,5.4e-06,5e-07,0.0,0.0,0.0,,,0.035,0.4,0.011,,0.0024,0.072,0.0009,0.24,1.2e-05,2e-06,,
"Truthahn, Brust, Schnitzel oder Geschnetzeltes, roh",,,24.0,0.0,1.5,109,0.3,0.3,0.3,,,0.0,0.2,0.0,0.037,,,0.00011999999999999999,0.0001,0.009859999999999999,0.0008,0.0004,,8e-06,5.699999999999999e-07,0.0,0.0,0.0,,,0.032,0.33,0.0079,,0.0018,0.063,0.0007,0.21,8.900000000000001e-06,1.5e-06,,
Tzatziki,,,6.1,3.8,10.9,138,0.8,6.6,2.9,,,2.7,0.9,0.0,0.009,,,5e-05,0.00019,0.0015400000000000001,0.00023999999999999998,5e-05,,1.48e-05,5.9e-07,0.0005,0.0,0.0024500000000000004,,,0.0088,0.15,0.088,,0.0003,0.35,0.0001,0.1,0.0,3.1e-06,,
