name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Saumon fumé,,,23.2,0.0,8.9,173,1.1,3.7,2,,,0,4.1,0,50,,,0.25,0.16,8.7,0.71,0.64,,3,4.3,0,6.3,2.24,,,27,410,10,,0.4,1660.0,0,310,17,56,,
"Saumon sauvage, cru",,,19.7,0.0,11.5,182,1.8,4.4,1.9,,,0,0.2,0,50,,,0.2,0.15,7,0.51,0.6,,13,6.9,0,8.4,1.2,,,30,480,8,,0.4,63.0,0.4,260,50,53,,
Sbrinz,,,28.0,0.0,33.2,415,19.9,7.8,1.5,,,0,1.8,0,100,,,0.01,0.39,0.2,0.44,0.1,,8,2.07,0,0.6,0.35,,,38,96,1030,,4.3,710.0,0.3,660,n.i.,40,,
Schüblig de campagne,,,21.3,0.3,48.5,524,18.8,23,4.4,,,0.3,4.0,0,86,,,0.53,0.24,5.96,0.56,0.33,,2.6,3.29,71,0,0.69,,,23,350,4.8,,2.9,1590.0,1.5,270,n.i.,1.1,,
Schüblig de Saint-Gall,,,12.6,0.2,20.7,237,7.6,9.8,2.2,,,0.2,2.1,0,42,,,0.09,0.11,2.02,0.17,0.05,,1,1.19,52.2,0,0.32,,,8.4,76,4.9,,1.7,850.0,0.9,140,n.i.,0.4,,
Seitan,,,28.0,3.0,7.2,193,0.6,3.4,1.8,,,0.7,1.3,2.3,0,,,0.05,0.05,0.21,0.09,0.03,,16.6,0,0.5,0.3,1.48,,,21,94,32,,1.6,540.0,1.6,87,21,17,,
Sel de cuisine avec iode,,,0.0,0.0,0.0,0,0,0,0,,,0,98.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,4,10,,0.1,39200.0,0.3,8,0.1,2500,,
Sel de cuisine avec iode et fluor,,,0.0,0.0,0.0,0,0,0,0,,,0,100.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,4,10,,0.1,39900.0,0.3,8,0.1,2500,,
Sel de cuisine sans iode ni fluor,,,0.0,0.0,0.0,0,0,0,0,,,0,100.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,4,10,,0.1,39900.0,0.3,8,0.1,20,,
"Sel, de l'Himalaya",,,0.0,0.0,0.0,0,0,0,0,,,0,95.0,0,0,,,0,0,0,0,0,,0,0,n.i.,0,0,,,n.i.,0,140,,0,38000.0,24,0,n.i.,0,,
"Sel, de mer, fleur de sel",,,0.0,0.0,0.0,0,0,0,0,,,0,95.0,0,0,,,0,0,0,0,0,,0,0,n.i.,0,0,,,420,140,110,,0,37900.0,0,0,n.i.,3.8,,
"Sel, de mer, standard, blanc, sans adjonction d'iode et fluor",,,0.0,0.0,0.0,0,0,0,0,,,0,99.0,0,0,,,0,0,0,0,0,,0,0,n.i.,0,0,,,37,17,30,,0,39700.0,0,0,0,1.8,,
"Semoule de blé dur, sèche",,,13.3,66.8,1.6,347,0.2,0.1,0.5,,,1.7,0.0,6.3,0,,,0.11,0.04,0.55,0.39,0.09,,46.7,0,0,0,0.31,,,54,210,23,,1.8,1.6,2.6,170,7.2,5.1,,
"Semoule de maïs, cuite",,,2.0,16.7,0.2,79,0,0.1,0.1,,,0.3,0.6,1.1,0,,,0.01,0.01,0.27,0.06,0.02,,1.1,0,0,0,0.08,,,5.4,18,7.3,,0.1,230.0,0.2,17,n.i.,0.7,,
"Semoule de maïs (polenta), sèche",,,8.8,73.8,1.1,350,0.1,0.4,0.4,,,1.5,0.0,5,0,,,0.05,0.04,1.2,0.26,0.1,,5,0,0,0,0.35,,,20,80,4,,0.4,1.0,1,73,n.i.,2.5,,
"Semoule, préparée (avec du lait entier, sans adjonction de sucre)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,12,,,0.03,0.19,0.16,0.36,0.03,,6.5,0.15,0.4,0.1,0.12,,,16,180,130,,0.6,73.0,0.3,110,1.9,11,,
"Semoule, préparée (avec du lait partiellement écrémé, sans adjonction de sucre)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,12,,,0.03,0.19,0.16,0.36,0.03,,6.5,0.15,0.4,0.1,0.12,,,16,180,130,,0.6,73.0,0.3,110,1.9,11,,
Sérac,,,10.9,3.3,7.2,122,4.3,1.7,0.3,,,3.3,0.1,0,22,,,0,0,0,0,0.04,,0,0,0,0,0.2,,,11,120,170,,0.3,33.0,0.2,130,n.i.,0,,
"Séré, aux fruits",,,8.4,14.1,2.4,112,1.4,0.6,0.1,,,13.4,0.1,0.1,8,,,0.01,0.34,0.27,0.3,0.03,,16.3,0.37,0.6,0.1,0.09,,,8.6,120,93,,0.4,27.0,0,120,n.i.,20,,
"Séré, nature, à la crème",,,6.9,3.7,15.6,183,9.4,3.7,0.7,,,3.2,0.1,0,53,,,0.02,0.3,0.28,0.26,0.03,,16.7,0.38,0.4,0.2,0.4,,,8.1,120,93,,0.3,29.0,0,110,n.i.,8.5,,
"Séré, nature, maigre",,,10.6,4.2,0.2,61,0.1,0,0,,,3.5,0.1,0,0,,,0.01,0.39,0.31,0.29,0.04,,19.4,0.42,0.1,0,0,,,9.9,140,110,,0.5,33.0,0,150,n.i.,27,,
"Séré, nature, mi-gras",,,9.4,4.1,5.0,99,3,1.2,0.2,,,3.4,0.1,0,17,,,0.01,0.41,0.3,0.4,0.03,,18.6,0.47,0.2,0.1,0.13,,,9.3,130,110,,0.4,32.0,0,140,n.i.,21,,
"Sherry, 18.5 vol%",,,0.1,3.6,0.0,118,0,0,0,,,3.6,0.0,0,0,,,0,0.01,0.08,0.04,0.02,,1,0.1,0,0,0,,,8,89,9,,0.3,6.0,0.5,7,n.i.,10,,
Sirop concentré,,,0.1,70.6,0.1,286,0,0,0.1,,,70.3,0.0,0.7,0,,,0.01,0.01,0.07,0.03,0.02,,2,0,4,0,0.16,,,2,49,3,,0.1,1.0,0.4,4,n.i.,0.7,,
Sirop d'agave,,,0.2,73.1,0.0,293,0,n.i.,n.i.,,,n.i.,0.0,0,n.i.,,,n.i.,n.i.,n.i.,n.i.,n.i.,,n.i.,n.i.,n.i.,n.i.,n.i.,,,n.i.,n.i.,n.i.,,n.i.,4.0,n.i.,n.i.,n.i.,n.i.,,
Sirop d'érable,,,0.0,67.2,0.2,271,0,0.1,0.1,,,58.6,0.0,0,0,,,0.02,0.73,0.16,0.04,0,,0,0,0,0,0,,,23,220,73,,2,11.0,0.1,2,0.6,0,,
Sirop preparé (dilué en proportion 1:5.5),,,0.0,13.5,0.0,55,0,0,0,,,13.4,0.0,0.1,0,,,0,0,0.01,0.01,0,,0.4,0,0.8,0,0.03,,,1.2,9.4,6.2,,0,1.0,0.1,0.8,0,0.1,,
"Soda au cola, édulcoré",,,0.0,0.0,0.0,0,0,0,0,,,0,0.0,0,0,,,0.01,0.02,0,0,0,,0,0,0,0,0,,,1,1,4,,0.1,5.0,0,8,n.i.,1,,
"Soda au cola, sucré",,,0.0,10.0,0.0,40,0,0,0,,,10,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,1,5,,0,9.0,0,15,n.i.,2,,
"Soja extrudé, partiellement dégraissé (granulés, émincé), sec",,,49.9,9.0,4.4,322,0.6,0.7,2.5,,,7.2,0.0,23.5,0,,,0.15,0.04,2.02,1.79,0.29,,119,0,0,0,0.61,,,270,1980,350,,4.5,1.5,12,580,8.8,0.7,,
"Sole, crue",,,18.7,0.0,0.6,80,0.1,0.1,0.2,,,0,0.3,0,50,,,0.07,0.05,3.5,0.3,0.31,,10,0.8,2,8,1.03,,,25,350,29,,0.1,120.0,0.6,270,23,25,,
Son d'avoine,,,18.5,50.8,7.0,371,1.3,2.4,2.8,,,1.5,0.0,15.4,0,,,0.85,0.22,0.93,1.25,0.36,,52,0,0,0,1.01,,,240,570,58,,3.1,4.0,5.4,730,n.i.,0.8,,
Son de blé,,,15.2,17.7,5.5,271,0.9,0.7,2.9,,,1.9,0.0,45.1,0,,,0.83,0.51,18,2.25,0.54,,195,0,0,0,1.6,,,480,1340,67,,9.2,2.0,16,1140,n.i.,2.4,,
"Sorbet, aux fruits",,,0.2,32.1,0.0,137,0,0,0,,,32.1,0.0,0.4,0,,,0.02,0.01,0.07,0.05,0.01,,5,0,10,0,0.05,,,4,41,12,,0.1,1.0,0.2,6,n.i.,2.6,,
Soupe de tomate,,,0.7,6.3,1.0,39,0.4,0.3,0.3,,,3,0.6,0.9,3,,,0.01,0.06,0.58,0.2,0.2,,23.8,0.01,6.4,0,0.69,,,5.9,130,11,,0.1,260.0,0.1,15,n.i.,3,,
Soupe d'orge des Grisons,,,1.4,6.7,0.9,42,0.5,0.3,0.2,,,1.3,0.9,0.5,1,,,0.03,0.03,0.32,0.15,0.07,,9,0,3.6,0.1,0.23,,,11,110,29,,0.3,350.0,0.5,34,n.i.,4.2,,
Soupe goulache,,,4.8,6.3,2.4,67,1,1,0.2,,,1.4,0.6,0.4,7,,,0.02,0.06,1.13,0.14,0.08,,3,0.2,1.9,0,0.13,,,13,220,10,,0.6,230.0,0.5,35,n.i.,0.5,,
Soupe velouté de champignons,,,1.1,5.5,1.2,38,0.5,0.2,0.5,,,2,0.9,0.5,0,,,0.03,0.07,0.4,0.1,0.01,,3,0,0,0,0.14,,,5,68,40,,0.3,370.0,0.2,36,n.i.,4.9,,
"Spätzli, cuits, égouttés, faits maison",,,6.7,24.2,2.3,146,0.6,0.7,0.6,,,0.2,1.0,1.2,64,,,0.08,0.06,0.11,0.53,0.07,,13.9,0.19,0,0.5,0.42,,,15,92,14,,0.6,390.0,0.9,78,4.8,7.3,,
"Spätzli, rôtis au beurre",,,7.3,26.2,6.9,199,3.3,1.8,0.8,,,0.2,1.1,1.3,82,,,0.07,0.06,0.11,0.46,0.07,,10.5,0.21,0,0.6,0.48,,,16,100,16,,0.7,430.0,0.9,86,5.2,8.3,,
"Steak haché (boeuf), fait maison, grillé (sans adjonction de graisse)",,,18.3,6.5,12.0,208,4.8,5.3,0.9,,,1.3,0.7,0.7,86,,,0.05,0.14,4.85,0.77,0.3,,14.5,1.1,2.3,0.5,0.35,,,18,280,21,,3.2,290.0,1.5,160,n.i.,7.7,,
St. Paulin,,,21.8,0.0,26.4,325,17.9,5.9,0.6,,,0,1.6,0,90,,,0.02,0.17,0.1,0.4,0.02,,52.5,0.46,0,0.3,0.67,,,25,71,600,,2.7,640.0,0.1,400,n.i.,20,,
"Substitut de fromage, à base de noix de cajou",,,14.5,15.2,35.3,442,5.8,19.5,8.4,,,0.3,1.2,2.6,0,,,0.3,0.07,0.52,0.42,0.27,,34.3,0,0.5,0.3,3.79,,,150,340,44,,3.6,490.0,3.9,310,12,n.i.,,
"Substitut de fromage, à base d'huile de coco et d'amidon",,,0.5,21.2,20.1,272,17.4,1.5,0.4,,,0.3,1.9,2.3,0,,,0.02,0.01,0.1,0.06,0.01,,5.6,0,0.5,0.3,0.26,,,5.2,34,46,,0.1,750.0,0.2,16,0,0,,
"Substitut de yogourt, à base d'amande, aux fruits ou aromatisé, sucré",,,2.3,10.3,5.4,99,0.4,3.3,1,,,7.2,0.1,0.1,0,,,0.01,0.02,0.15,0.02,0,,2.1,0,0.4,0,0.78,,,16,64,15,,0.3,24.0,0.3,61,0.4,n.i.,,
"Substitut de yogourt, à base d'amande, nature",,,1.3,4.8,4.0,60,0.3,2.5,0.8,,,0.4,0.1,n.i.,0,,,0.01,0.02,0.16,0.02,0,,1.9,0,0,0,0.86,,,18,65,16,,0.3,23.0,0.3,68,0.4,n.i.,,
"Substitut de yogourt, à base de noix de coco, aux fruits ou aromatisé, sucré",,,0.7,12.3,5.9,107,5.5,0.3,0.1,,,8,0.1,0.7,0,,,0.02,0.01,0.13,0.1,0.01,,5,0,0.5,0,0.08,,,8.2,46,17,,0.1,28.0,0.2,18,n.i.,n.i.,,
"Substitut de yogourt, à base de noix de coco, nature",,,0.7,5.0,7.6,92,7.1,0.4,0.1,,,0.7,0.1,0.3,0,,,0,0,0.1,0.03,0,,0.5,0,0,0,0,,,9.7,92,5,,0.1,25.0,0.3,22,1.3,n.i.,,
"Substitut de yogourt, à base de soja, aux fruits ou arômes, sucré",,,3.6,11.1,1.7,76,0.3,0.4,0.9,,,10.6,0.1,1.1,0,,,0.02,0.01,0.1,0.06,0.02,,17.7,0,0.5,0.3,0.27,,,14,91,36,,0.3,34.0,0.4,53,1,5,,
"Substitut de yogourt, à base de soja, aux fruits ou arômes, sucré, enrichi en calcium et vitamines",,,3.0,12.9,2.3,85,0.8,0.4,1,,,11.6,0.1,0.5,0,,,0.02,0.21,0.1,0.05,0.01,,12.9,0.38,0.5,0.8,0.19,,,13,89,87,,0.2,28.0,0.4,63,n.i.,5,,
"Substitut de yogourt, à base de soja, nature",,,4.1,2.1,1.9,43,0.2,0.5,1.1,,,0.7,0.1,0.8,0,,,0.02,0.01,0.1,0.04,0.01,,18.6,0,0.5,0.3,0.23,,,17,110,14,,0.3,34.0,0.4,48,1,n.i.,,
"Substitut de yogourt, à base de soja, nature, enrichi en calcium et vitamines",,,3.9,1.1,2.1,40,0.3,0.5,1.2,,,0.3,0.1,0.6,0,,,0.02,0.01,0.1,0.07,0.03,,15.1,0.38,0.5,0.8,0.23,,,16,130,120,,0.3,21.0,0.4,87,n.i.,n.i.,,
"Sucre, blanc",,,0.0,100.0,0.0,400,0,0,0,,,100,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,2,1,,0,0.0,0.1,0,0,0,,
Sucre de raisin,,,0.0,99.8,0.0,399,0,0,0,,,99.8,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,2,1,,0,0.0,0.3,0,n.i.,0,,
"Sucre, roux, complet",,,0.0,97.6,0.0,390,0,0,0,,,97.6,0.1,0,0,,,0,0,0,0.1,0.02,,0,0,0,0,0,,,22,320,85,,0.1,40.0,1.9,24,1,0,,
Surimi,,,8.3,11.8,4.9,125,0.5,2.4,1.4,,,2.1,1.6,0.3,11,,,0.02,0.02,0.22,0.07,0.03,,2,0.71,0,0.5,1.1,,,12,52,19,,0.2,630.0,0.4,44,9.2,10,,
"Taboulé, préparé (avec Boulgour)",,,2.3,11.5,5.5,110,0.7,3.9,0.5,,,1.1,0.4,2.8,0,,,0.07,0.03,0.95,0.24,0.06,,21.6,0,9,0,1.8,,,22,150,19,,0.5,150.0,0.8,72,n.i.,1.9,,
"Taboulé, préparé (avec Couscous)",,,3.0,14.3,6.1,128,0.7,4.4,0.5,,,1.4,0.4,1.8,0,,,0.03,0.02,0.27,0.13,0.04,,18.1,0,10.2,0,1.89,,,16,130,19,,0.4,170.0,0.8,45,1.5,1.8,,
"Tartare de boeuf, préparé",,,16.1,3.2,5.2,125,1.6,2.7,0.4,,,2.2,1.2,0.6,25,,,0.08,0.12,3.5,0.75,0.16,,10.1,1.43,1.7,0,0.95,,,23,320,13,,3.2,500.0,2.2,120,n.i.,0.6,,
"Tarte à la rhubarbe, cuite au four (pâte feuilletée)",,,3.0,12.3,7.5,133,3.3,2.9,0.9,,,3,0.3,2.2,20,,,0.04,0.06,0.22,0.22,0.04,,7.7,0.08,6.8,0.2,0.95,,,13,220,110,,0.3,120.0,0.4,41,2,4.9,,
"Tarte à la rhubarbe, faite maison, cuite au four (pâte brisée)",,,3.3,13.1,7.3,136,3.3,2.8,0.9,,,3.1,0.2,2.3,20,,,0.04,0.06,0.22,0.22,0.06,,7.5,0.08,6.8,0.2,0.9,,,16,220,110,,0.4,100.0,0.5,51,2,4.9,,
Tarte au citron,,,6.3,31.1,11.8,257,6.1,3.1,1,,,18.5,0.1,0.6,117,,,0.06,0.11,0.15,0.61,0.06,,17.8,0.38,11.4,0.8,0.62,,,12,120,30,,0.6,52.0,0.8,90,n.i.,12,,
"Tarte aux abricots, faite maison, cuite au four (pâte brisée)",,,3.3,18.6,7.2,156,3.2,2.8,0.8,,,6.9,0.2,1.7,20,,,0.04,0.05,0.3,0.31,0.07,,5.6,0.08,2.2,0.2,1.15,,,13,220,27,,0.3,97.0,0.5,53,2.2,3.6,,
"Tarte aux abricots, faite maison, cuite au four (pâte feuilletée)",,,3.1,17.8,7.4,154,3.3,2.9,0.8,,,6.9,0.3,1.7,20,,,0.04,0.05,0.3,0.3,0.05,,5.8,0.08,2.2,0.2,1.2,,,9.7,220,26,,0.2,120.0,0.3,44,2.2,3.5,,
"Tarte aux cerises, faite maison, cuite au four (pâte brisée)",,,3.3,21.5,7.4,169,3.3,2.8,0.8,,,9.3,0.2,1.6,20,,,0.04,0.06,0.18,0.28,0.05,,5.8,0.08,2.6,0.2,0.78,,,13,170,23,,0.3,98.0,0.4,51,2.5,4.1,,
"Tarte aux cerises, faite maison, cuite au four (pâte feuilletée)",,,3.1,20.7,7.6,167,3.3,2.9,0.9,,,9.3,0.3,1.6,20,,,0.04,0.05,0.18,0.27,0.04,,5.9,0.08,2.6,0.2,0.82,,,10,170,22,,0.2,120.0,0.3,42,2.5,4.1,,
"Tarte aux fruits, cuite au four, pâte brisée sucrée (moyenne)",,,3.3,22.5,11.7,215,5.8,3.9,1.2,,,10.4,0.1,3.4,19,,,0.04,0.05,0.28,0.4,0.05,,10,0.05,12.7,0.1,1.25,,,16,170,32,,0.3,42.0,0.5,51,n.i.,2.1,,
Tarte aux fruits (moyenne),,,3.2,19.5,8.9,176,4.1,3.2,1,,,8.5,0.2,2.7,20,,,0.04,0.05,0.26,0.34,0.05,,7.8,0.07,7.9,0.2,1.12,,,14,180,35,,0.3,86.0,0.5,49,n.i.,3.3,,
"Tarte aux fruits, pâte brisée (moyenne)",,,3.3,18.4,7.4,158,3.3,2.8,0.9,,,7.6,0.2,2.4,20,,,0.04,0.06,0.26,0.32,0.05,,6.6,0.08,5.5,0.2,1.03,,,14,180,37,,0.3,99.0,0.5,53,2.1,3.9,,
"Tarte aux fruits, pâte feuilletée (moyenne)",,,3.0,17.6,7.6,155,3.3,2.9,0.9,,,7.6,0.3,2.4,20,,,0.04,0.05,0.25,0.31,0.04,,6.7,0.08,5.5,0.2,1.07,,,11,180,36,,0.3,120.0,0.4,43,2.1,3.8,,
"Tarte aux groseilles rouges, faite maison (avec pâte brisée sucrée)",,,3.5,22.6,11.7,216,5.8,3.9,1.2,,,10.6,0.1,3.2,19,,,0.05,0.05,0.23,0.52,0.05,,8.3,0.05,19.2,0.1,1.26,,,14,180,34,,0.3,44.0,0.5,55,n.i.,2.3,,
"Tarte aux groseilles rouges, faite maison, cuite au four (pâte brisée)",,,3.9,17.2,7.7,161,3.4,2.8,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.65,0.05,,7.8,0.08,19.4,0.2,1.26,,,15,200,43,,0.4,100.0,0.6,65,2.6,3.9,,
"Tarte aux groseilles rouges, faite maison, cuite au four (pâtes feuilletée)",,,3.6,16.4,7.8,158,3.4,3,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.64,0.04,,7.9,0.08,19.4,0.2,1.3,,,12,200,42,,0.3,120.0,0.4,55,2.6,3.9,,
"Tarte aux mûres, faite maison (avec pâte brisée sucrée)",,,3.2,22.3,11.7,215,5.7,3.9,1.2,,,10.2,0.1,3.6,19,,,0.04,0.05,0.33,0.28,0.04,,11.6,0.05,6.2,0.1,1.24,,,18,160,30,,0.3,41.0,0.5,47,n.i.,1.9,,
"Tarte aux mûres, faite maison, cuite au four (pâte brisée)",,,3.5,16.8,7.7,159,3.3,2.8,1.1,,,6.4,0.2,4.3,20,,,0.04,0.06,0.37,0.36,0.04,,10.3,0.08,6.3,0.2,1.23,,,21,180,38,,0.4,98.0,0.6,55,1.7,3.5,,
"Tarte aux mûres, faite maison, cuite au four (pâte feuilletée)",,,3.3,16.0,7.8,156,3.3,3,1.1,,,6.4,0.3,4.2,20,,,0.03,0.06,0.37,0.35,0.03,,10.4,0.08,6.3,0.2,1.27,,,18,180,37,,0.3,120.0,0.5,46,1.6,3.5,,
"Tarte aux poires, faite maison, cuite au four (pâte brisée)",,,3.1,20.0,7.3,163,3.3,2.8,0.9,,,8.6,0.2,2.6,20,,,0.04,0.05,0.18,0.24,0.04,,8.2,0.08,2.7,0.2,0.76,,,13,140,21,,0.3,99.0,0.4,48,1.9,3.5,,
"Tarte aux poires, faite maison, cuite au four (pâte feuilletée)",,,2.8,19.2,7.5,161,3.3,2.9,0.9,,,8.6,0.3,2.5,20,,,0.03,0.05,0.18,0.24,0.03,,8.4,0.08,2.7,0.2,0.81,,,9.6,130,20,,0.2,120.0,0.2,39,1.8,3.5,,
"Tarte aux pommes, faite maison, cuite au four (pâte brisée)",,,2.9,20.5,7.3,162,3.3,2.7,0.9,,,10.4,0.2,1.5,20,,,0.04,0.05,0.11,0.24,0.05,,5.8,0.08,4.3,0.2,0.74,,,11,130,20,,0.3,99.0,0.4,48,2.2,3.8,,
"Tarte aux pommes, faite maison, cuite au four (pâte feuilletée)",,,2.7,19.7,7.5,160,3.3,2.9,0.9,,,10.4,0.3,1.4,20,,,0.03,0.04,0.11,0.22,0.04,,5.3,0.08,4.3,0.2,0.78,,,8.3,120,19,,0.2,120.0,0.2,38,2.2,3.8,,
"Tarte aux pruneaux, faite maison, cuite au four (pâte brisée)",,,3.2,18.4,7.2,156,3.2,2.7,0.8,,,8.4,0.2,2.1,20,,,0.04,0.05,0.33,0.28,0.05,,4.5,0.08,2.1,0.2,1.12,,,12,210,25,,0.3,99.0,0.6,54,2.1,3.3,,
"Tarte aux pruneaux, faite maison, cuite au four (pâte feuilletée)",,,2.9,17.7,7.4,153,3.3,2.9,0.8,,,8.4,0.3,2.1,20,,,0.04,0.05,0.32,0.27,0.04,,4.6,0.08,2.1,0.2,1.17,,,9.5,200,25,,0.2,120.0,0.5,44,2.1,3.2,,
"Tarte aux prunes, faite maison, cuite au four (pâte brisée)",,,3.2,19.5,7.3,159,3.3,2.8,0.9,,,8.4,0.2,1.6,20,,,0.05,0.07,0.35,0.3,0.05,,4.1,0.08,3.1,0.2,1.3,,,12,160,22,,0.3,99.0,0.5,49,2.1,4.2,,
"Tarte aux prunes, faite maison, cuite au four (pâte feuilletée)",,,2.9,18.7,7.5,157,3.3,2.9,0.9,,,8.4,0.3,1.6,20,,,0.05,0.07,0.35,0.29,0.04,,4.2,0.08,3.1,0.2,1.34,,,9,150,21,,0.2,120.0,0.4,39,2.1,4.2,,
"Tarte flambée, cuite au four",,,7.8,27.0,12.3,254,6.6,3.4,0.9,,,1.9,1.1,2,33,,,0.13,0.08,0.82,0.29,0.11,,12.1,0.07,3.6,0.2,0.39,,,20,150,28,,0.9,460.0,0.8,92,n.i.,3,,
"Tempeh, nature",,,17.6,7.9,4.7,157,0.6,1.1,2.8,,,0.2,0.1,6.2,0,,,0.03,0.18,1.46,0.57,0.09,,38.5,0.02,0.5,0.3,1.17,,,66,340,89,,1.5,28.0,1.8,220,2.7,0.7,,
Terrine de campagne,,,13.6,0.9,26.5,298,9.7,12,3,,,0.7,2.2,0.1,119,,,0.25,0.75,4.13,1.41,0.2,,20.9,6.33,3.9,0,0.46,,,14,130,17,,2,870.0,4.2,110,n.i.,4.8,,
Terrine de gibier,,,16.4,1.6,18.6,242,7.4,7.8,2.1,,,1.4,2.2,0.1,107,,,0.15,0.61,4.53,1.24,0.2,,16.1,4.91,44.8,0.1,0.41,,,14,160,14,,2.4,870.0,4,150,n.i.,3.5,,
Tête de Moine,,,24.2,0.0,35.5,417,21.3,8.3,1.6,,,0,2.3,0,107,,,0.01,0.27,0.08,0.32,0.27,,24,1.6,0,0.7,0.59,,,27,84,700,,3.9,930.0,0.1,510,n.i.,28,,
"Thé froid, sucré",,,0.0,7.5,0.0,30,0,0,0,,,7.5,0.0,0,0,,,0,0,0.09,0,0,,4.6,0,0,0,0,,,0.9,18,0.1,,0,0.0,0,0.9,n.i.,0.9,,
"Thé, non sucré",,,0.0,0.0,0.0,0,0,0,0,,,0,0.0,0,0,,,0,0,0.1,0,0,,5,0,0,0,0,,,1,19,0,,0,0.0,0,1,n.i.,1,,
"Thon à l'huile, égoutté",,,27.3,0.9,9.6,199,1.4,3.8,3.9,,,0,0.8,0,41,,,0.03,0.04,13.25,0.16,0.39,,7.5,2.75,0,0.8,4.7,,,34,280,6.5,,0.5,320.0,0.6,190,51,13,,
"Thon au naturel, égoutté",,,24.9,0.0,1.0,109,0.3,0.2,0.4,,,0,0.7,0,47,,,0,0.11,10.3,0.19,0.31,,3,3.4,0,1.1,0.6,,,27,230,10,,0.9,290.0,1.5,170,69,12,,
"Thon, cru",,,25.8,0.0,1.3,114,0.2,0.2,0.2,,,0,0.2,0,37,,,0.06,0.04,15.05,0.12,0.84,,15.3,2.57,0.2,3,0.32,,,36,380,3.3,,0.4,65.0,0.8,240,130,13,,
"Thym, cru",,,1.5,7.3,1.2,52,0.6,0.1,0.3,,,7.2,0.0,3,0,,,0.08,0.07,0.8,0,0.15,,19.5,0,0,0,0.8,,,36,130,310,,1,9.0,20,32,n.i.,1,,
"Tilsit au lait cru, gras",,,25.6,0.0,30.2,376,18.1,7.1,1.4,,,0,1.7,0,91,,,0.05,0.38,0.23,0.44,0.06,,33,1.33,0,0.6,0.84,,,24,98,900,,4.2,690.0,0.3,540,n.i.,7.9,,
"Tilsit au lait pasteurisé, gras",,,24.1,0.0,28.0,351,16.8,6.6,1.3,,,0,1.4,0,84,,,0.05,0.27,0.21,0.41,0.06,,30,1.64,0,0.5,0.76,,,29,60,840,,3.7,550.0,0.1,510,n.i.,7.3,,
"Tofu, ferme, nature (moyenne)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,100,150,120,,1.3,35.0,2,200,1.5,6,,
"Tofu, ferme, nature (moyenne), grillé (sans adjonction de graisse ni de sel)",,,18.0,3.6,8.9,168,1.4,2,5.1,,,0.7,0.1,0.6,0,,,0.05,0.03,0.29,0.11,0.04,,23.8,0,0.5,0,0.59,,,110,150,140,,1.6,37.0,2.4,210,1.9,7.6,,
"Tofu, ferme, nature (produit avec du nigari)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.03,0.01,0.28,0.07,0.05,,25.1,0,0.5,0,0.55,,,130,140,72,,1.4,51.0,2,210,1.2,6,,
"Tofu, ferme, nature (produit avec un sel de calcium)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.0,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,49,170,220,,1.2,2.0,2,180,2.2,6,,
"Tofu, fumé (moyenne)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,1.0,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,110,190,130,,1.5,390.0,2.3,230,1.4,n.i.,,
"Tofu, fumé (moyenne), grillé (sans adjonction de graisse ni de sel)",,,17.5,3.2,8.8,163,1.4,1.8,5.2,,,0.9,0.9,0.6,0,,,0.06,0.05,0.37,0.13,0.03,,13.9,0.02,0.5,0.2,0.62,,,100,170,140,,1.6,370.0,2.5,220,1.5,n.i.,,
